Subject,Age,Sex,Language,Major,Session,Part,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT
1,25,female,native,other,2,3,29,1,90,old,old,hit,1049
1,25,female,native,other,2,3,29,2,90,old,old,hit,668
1,25,female,native,other,2,3,29,3,90,old,old,hit,1022
1,25,female,native,other,2,3,29,4,90,old,old,hit,561
1,25,female,native,other,2,3,29,5,90,old,old,hit,576
1,25,female,native,other,2,3,29,6,90,old,old,hit,606
1,25,female,native,other,2,3,29,7,90,new,new,cr,939
1,25,female,native,other,2,3,29,8,90,old,old,hit,744
1,25,female,native,other,2,3,29,9,90,old,old,hit,767
1,25,female,native,other,2,3,29,10,90,old,old,hit,662
1,25,female,native,other,2,3,29,11,90,old,old,hit,936
1,25,female,native,other,2,3,29,12,90,new,new,cr,744
1,25,female,native,other,2,3,29,13,90,old,old,hit,543
1,25,female,native,other,2,3,29,14,90,old,old,hit,806
1,25,female,native,other,2,3,29,15,90,old,old,hit,634
1,25,female,native,other,2,3,29,16,90,old,old,hit,670
1,25,female,native,other,2,3,29,17,90,old,old,hit,656
1,25,female,native,other,2,3,29,18,90,old,old,hit,963
1,25,female,native,other,2,3,29,19,90,old,old,hit,657
1,25,female,native,other,2,3,29,20,90,old,old,hit,1235
1,25,female,native,other,2,3,29,21,90,old,old,hit,686
1,25,female,native,other,2,3,29,22,90,old,old,hit,624
1,25,female,native,other,2,3,29,23,90,old,old,hit,644
1,25,female,native,other,2,3,29,24,90,old,old,hit,1127
1,25,female,native,other,2,3,29,25,90,old,old,hit,670
1,25,female,native,other,2,3,29,26,90,old,old,hit,569
1,25,female,native,other,2,3,29,27,90,old,old,hit,551
1,25,female,native,other,2,3,29,28,90,old,old,hit,655
1,25,female,native,other,2,3,29,29,90,old,old,hit,617
1,25,female,native,other,2,3,29,30,90,new,new,cr,694
1,25,female,native,other,2,3,29,31,90,old,old,hit,1398
1,25,female,native,other,2,3,29,32,90,new,new,cr,1042
1,25,female,native,other,2,3,29,33,90,old,old,hit,644
1,25,female,native,other,2,3,29,34,90,old,old,hit,584
1,25,female,native,other,2,3,29,35,90,old,old,hit,725
1,25,female,native,other,2,3,29,36,90,old,old,hit,909
1,25,female,native,other,2,3,29,37,90,old,old,hit,645
1,25,female,native,other,2,3,29,38,90,old,old,hit,553
1,25,female,native,other,2,3,29,39,90,old,old,hit,880
1,25,female,native,other,2,3,29,40,90,old,old,hit,617
1,25,female,native,other,2,3,29,41,90,old,old,hit,630
1,25,female,native,other,2,3,29,42,90,old,old,hit,618
1,25,female,native,other,2,3,29,43,90,old,old,hit,678
1,25,female,native,other,2,3,29,44,90,old,old,hit,752
1,25,female,native,other,2,3,29,45,90,old,old,hit,711
1,25,female,native,other,2,3,29,46,90,old,old,hit,576
1,25,female,native,other,2,3,29,47,90,old,old,hit,1454
1,25,female,native,other,2,3,29,48,90,old,old,hit,920
1,25,female,native,other,2,3,29,49,90,old,old,hit,576
1,25,female,native,other,2,3,29,50,90,old,old,hit,694
1,25,female,native,other,2,3,29,51,90,old,old,hit,615
1,25,female,native,other,2,3,29,52,90,new,new,cr,987
1,25,female,native,other,2,3,29,53,90,old,old,hit,641
1,25,female,native,other,2,3,29,54,90,old,old,hit,571
1,25,female,native,other,2,3,29,55,90,old,old,hit,625
1,25,female,native,other,2,3,29,56,90,old,old,hit,541
1,25,female,native,other,2,3,29,57,90,old,old,hit,1228
1,25,female,native,other,2,3,29,58,90,new,new,cr,879
1,25,female,native,other,2,3,29,59,90,old,old,hit,745
1,25,female,native,other,2,3,29,60,90,old,old,hit,944
1,25,female,native,other,2,3,30,1,35,new,new,cr,855
1,25,female,native,other,2,3,30,2,35,new,new,cr,2009
1,25,female,native,other,2,3,30,3,35,new,new,cr,699
1,25,female,native,other,2,3,30,4,35,old,old,hit,716
1,25,female,native,other,2,3,30,5,35,new,new,cr,685
1,25,female,native,other,2,3,30,6,35,old,old,hit,639
1,25,female,native,other,2,3,30,7,35,new,new,cr,666
1,25,female,native,other,2,3,30,8,35,new,new,cr,812
1,25,female,native,other,2,3,30,9,35,old,old,hit,832
1,25,female,native,other,2,3,30,10,35,new,new,cr,979
1,25,female,native,other,2,3,30,11,35,new,new,cr,625
1,25,female,native,other,2,3,30,12,35,new,new,cr,1044
1,25,female,native,other,2,3,30,13,35,new,new,cr,639
1,25,female,native,other,2,3,30,14,35,old,old,hit,722
1,25,female,native,other,2,3,30,15,35,new,new,cr,810
1,25,female,native,other,2,3,30,16,35,new,new,cr,598
1,25,female,native,other,2,3,30,17,35,new,new,cr,659
1,25,female,native,other,2,3,30,18,35,old,old,hit,718
1,25,female,native,other,2,3,30,19,35,old,old,hit,710
1,25,female,native,other,2,3,30,20,35,old,old,hit,751
1,25,female,native,other,2,3,30,21,35,new,new,cr,830
1,25,female,native,other,2,3,30,22,35,old,old,hit,649
1,25,female,native,other,2,3,30,23,35,new,new,cr,1149
1,25,female,native,other,2,3,30,24,35,old,old,hit,1227
1,25,female,native,other,2,3,30,25,35,old,old,hit,1022
1,25,female,native,other,2,3,30,26,35,new,new,cr,657
1,25,female,native,other,2,3,30,27,35,new,new,cr,628
1,25,female,native,other,2,3,30,28,35,new,new,cr,744
1,25,female,native,other,2,3,30,29,35,new,new,cr,535
1,25,female,native,other,2,3,30,30,35,old,old,hit,895
1,25,female,native,other,2,3,30,31,35,new,new,cr,616
1,25,female,native,other,2,3,30,32,35,new,new,cr,651
1,25,female,native,other,2,3,30,33,35,new,new,cr,646
1,25,female,native,other,2,3,30,34,35,new,new,cr,666
1,25,female,native,other,2,3,30,35,35,new,new,cr,596
1,25,female,native,other,2,3,30,36,35,new,new,cr,585
1,25,female,native,other,2,3,30,37,35,new,new,cr,671
1,25,female,native,other,2,3,30,38,35,old,old,hit,889
1,25,female,native,other,2,3,30,39,35,new,new,cr,866
1,25,female,native,other,2,3,30,40,35,new,new,cr,860
1,25,female,native,other,2,3,30,41,35,new,new,cr,830
1,25,female,native,other,2,3,30,42,35,new,new,cr,714
1,25,female,native,other,2,3,30,43,35,new,new,cr,682
1,25,female,native,other,2,3,30,44,35,new,new,cr,500
1,25,female,native,other,2,3,30,45,35,new,new,cr,566
1,25,female,native,other,2,3,30,46,35,old,old,hit,1028
1,25,female,native,other,2,3,30,47,35,old,old,hit,808
1,25,female,native,other,2,3,30,48,35,old,new,miss,1404
1,25,female,native,other,2,3,30,49,35,old,old,hit,952
1,25,female,native,other,2,3,30,50,35,new,new,cr,655
1,25,female,native,other,2,3,30,51,35,new,new,cr,825
1,25,female,native,other,2,3,30,52,35,new,new,cr,653
1,25,female,native,other,2,3,30,53,35,new,new,cr,816
1,25,female,native,other,2,3,30,54,35,new,new,cr,708
1,25,female,native,other,2,3,30,55,35,old,old,hit,748
1,25,female,native,other,2,3,30,56,35,old,old,hit,803
1,25,female,native,other,2,3,30,57,35,old,old,hit,632
1,25,female,native,other,2,3,30,58,35,old,old,hit,987
1,25,female,native,other,2,3,30,59,35,new,new,cr,632
1,25,female,native,other,2,3,30,60,35,old,old,hit,724
1,25,female,native,other,2,3,31,1,10,new,new,cr,1331
1,25,female,native,other,2,3,31,2,10,new,new,cr,618
1,25,female,native,other,2,3,31,3,10,new,new,cr,614
1,25,female,native,other,2,3,31,4,10,new,old,fa,1307
1,25,female,native,other,2,3,31,5,10,new,new,cr,747
1,25,female,native,other,2,3,31,6,10,new,new,cr,578
1,25,female,native,other,2,3,31,7,10,new,new,cr,632
1,25,female,native,other,2,3,31,8,10,new,new,cr,555
1,25,female,native,other,2,3,31,9,10,new,new,cr,569
1,25,female,native,other,2,3,31,10,10,old,new,miss,1896
1,25,female,native,other,2,3,31,11,10,new,new,cr,807
1,25,female,native,other,2,3,31,12,10,new,new,cr,1107
1,25,female,native,other,2,3,31,13,10,new,new,cr,627
1,25,female,native,other,2,3,31,14,10,new,old,fa,927
1,25,female,native,other,2,3,31,15,10,new,old,fa,1478
1,25,female,native,other,2,3,31,16,10,old,old,hit,687
1,25,female,native,other,2,3,31,17,10,new,new,cr,849
1,25,female,native,other,2,3,31,18,10,new,new,cr,668
1,25,female,native,other,2,3,31,19,10,new,new,cr,1390
1,25,female,native,other,2,3,31,20,10,new,new,cr,754
1,25,female,native,other,2,3,31,21,10,new,new,cr,600
1,25,female,native,other,2,3,31,22,10,new,new,cr,510
1,25,female,native,other,2,3,31,23,10,new,new,cr,623
1,25,female,native,other,2,3,31,24,10,new,new,cr,626
1,25,female,native,other,2,3,31,25,10,new,new,cr,518
1,25,female,native,other,2,3,31,26,10,new,new,cr,607
1,25,female,native,other,2,3,31,27,10,new,new,cr,1460
1,25,female,native,other,2,3,31,28,10,new,new,cr,677
1,25,female,native,other,2,3,31,29,10,new,new,cr,479
1,25,female,native,other,2,3,31,30,10,new,new,cr,513
1,25,female,native,other,2,3,31,31,10,old,old,hit,1474
1,25,female,native,other,2,3,31,32,10,new,new,cr,633
1,25,female,native,other,2,3,31,33,10,new,new,cr,597
1,25,female,native,other,2,3,31,34,10,new,new,cr,538
1,25,female,native,other,2,3,31,35,10,new,new,cr,994
1,25,female,native,other,2,3,31,36,10,new,new,cr,702
1,25,female,native,other,2,3,31,37,10,new,new,cr,623
1,25,female,native,other,2,3,31,38,10,old,old,hit,875
1,25,female,native,other,2,3,31,39,10,new,new,cr,589
1,25,female,native,other,2,3,31,40,10,new,new,cr,1346
1,25,female,native,other,2,3,31,41,10,new,new,cr,928
1,25,female,native,other,2,3,31,42,10,new,new,cr,560
1,25,female,native,other,2,3,31,43,10,new,new,cr,606
1,25,female,native,other,2,3,31,44,10,new,new,cr,683
1,25,female,native,other,2,3,31,45,10,new,new,cr,1213
1,25,female,native,other,2,3,31,46,10,new,new,cr,600
1,25,female,native,other,2,3,31,47,10,old,new,miss,814
1,25,female,native,other,2,3,31,48,10,new,new,cr,642
1,25,female,native,other,2,3,31,49,10,old,old,hit,861
1,25,female,native,other,2,3,31,50,10,new,new,cr,759
1,25,female,native,other,2,3,31,51,10,new,new,cr,670
1,25,female,native,other,2,3,31,52,10,new,new,cr,920
1,25,female,native,other,2,3,31,53,10,new,new,cr,600
1,25,female,native,other,2,3,31,54,10,new,new,cr,749
1,25,female,native,other,2,3,31,55,10,new,new,cr,1300
1,25,female,native,other,2,3,31,56,10,new,new,cr,612
1,25,female,native,other,2,3,31,57,10,new,new,cr,624
1,25,female,native,other,2,3,31,58,10,new,new,cr,732
1,25,female,native,other,2,3,31,59,10,new,new,cr,652
1,25,female,native,other,2,3,31,60,10,new,new,cr,615
1,25,female,native,other,2,3,32,1,75,old,old,hit,1021
1,25,female,native,other,2,3,32,2,75,old,old,hit,4624
1,25,female,native,other,2,3,32,3,75,old,old,hit,1750
1,25,female,native,other,2,3,32,4,75,old,old,hit,827
1,25,female,native,other,2,3,32,5,75,old,old,hit,695
1,25,female,native,other,2,3,32,6,75,old,old,hit,672
1,25,female,native,other,2,3,32,7,75,old,old,hit,714
1,25,female,native,other,2,3,32,8,75,old,old,hit,1266
1,25,female,native,other,2,3,32,9,75,old,old,hit,1220
1,25,female,native,other,2,3,32,10,75,new,new,cr,775
1,25,female,native,other,2,3,32,11,75,old,old,hit,653
1,25,female,native,other,2,3,32,12,75,new,new,cr,1248
1,25,female,native,other,2,3,32,13,75,old,old,hit,587
1,25,female,native,other,2,3,32,14,75,old,new,miss,2929
1,25,female,native,other,2,3,32,15,75,old,old,hit,701
1,25,female,native,other,2,3,32,16,75,new,new,cr,1358
1,25,female,native,other,2,3,32,17,75,old,old,hit,907
1,25,female,native,other,2,3,32,18,75,new,new,cr,955
1,25,female,native,other,2,3,32,19,75,old,old,hit,641
1,25,female,native,other,2,3,32,20,75,new,new,cr,797
1,25,female,native,other,2,3,32,21,75,new,new,cr,970
1,25,female,native,other,2,3,32,22,75,old,old,hit,624
1,25,female,native,other,2,3,32,23,75,old,old,hit,676
1,25,female,native,other,2,3,32,24,75,new,new,cr,1021
1,25,female,native,other,2,3,32,25,75,old,old,hit,1152
1,25,female,native,other,2,3,32,26,75,old,old,hit,639
1,25,female,native,other,2,3,32,27,75,new,old,fa,1546
1,25,female,native,other,2,3,32,28,75,old,old,hit,832
1,25,female,native,other,2,3,32,29,75,old,old,hit,715
1,25,female,native,other,2,3,32,30,75,old,old,hit,852
1,25,female,native,other,2,3,32,31,75,old,old,hit,871
1,25,female,native,other,2,3,32,32,75,old,old,hit,905
1,25,female,native,other,2,3,32,33,75,old,new,miss,2121
1,25,female,native,other,2,3,32,34,75,old,old,hit,1279
1,25,female,native,other,2,3,32,35,75,old,old,hit,760
1,25,female,native,other,2,3,32,36,75,old,old,hit,670
1,25,female,native,other,2,3,32,37,75,old,old,hit,785
1,25,female,native,other,2,3,32,38,75,old,old,hit,870
1,25,female,native,other,2,3,32,39,75,old,old,hit,857
1,25,female,native,other,2,3,32,40,75,old,old,hit,827
1,25,female,native,other,2,3,32,41,75,new,new,cr,830
1,25,female,native,other,2,3,32,42,75,new,new,cr,930
1,25,female,native,other,2,3,32,43,75,old,old,hit,825
1,25,female,native,other,2,3,32,44,75,new,new,cr,789
1,25,female,native,other,2,3,32,45,75,new,old,fa,1017
1,25,female,native,other,2,3,32,46,75,old,old,hit,725
1,25,female,native,other,2,3,32,47,75,old,old,hit,821
1,25,female,native,other,2,3,32,48,75,old,old,hit,1696
1,25,female,native,other,2,3,32,49,75,old,old,hit,1040
1,25,female,native,other,2,3,32,50,75,old,old,hit,762
1,25,female,native,other,2,3,32,51,75,old,old,hit,825
1,25,female,native,other,2,3,32,52,75,old,old,hit,748
1,25,female,native,other,2,3,32,53,75,new,new,cr,731
1,25,female,native,other,2,3,32,54,75,new,new,cr,875
1,25,female,native,other,2,3,32,55,75,old,old,hit,668
1,25,female,native,other,2,3,32,56,75,old,new,miss,1039
1,25,female,native,other,2,3,32,57,75,old,old,hit,970
1,25,female,native,other,2,3,32,58,75,old,old,hit,1032
1,25,female,native,other,2,3,32,59,75,new,new,cr,947
1,25,female,native,other,2,3,32,60,75,old,old,hit,834
2,21,male,native,business/economics,1,1,1,1,90,old,old,hit,2528
2,21,male,native,business/economics,1,1,1,2,90,new,new,cr,1093
2,21,male,native,business/economics,1,1,1,3,90,old,old,hit,2310
2,21,male,native,business/economics,1,1,1,4,90,new,new,cr,996
2,21,male,native,business/economics,1,1,1,5,90,old,old,hit,664
2,21,male,native,business/economics,1,1,1,6,90,old,old,hit,795
2,21,male,native,business/economics,1,1,1,7,90,old,old,hit,768
2,21,male,native,business/economics,1,1,1,8,90,old,new,miss,1094
2,21,male,native,business/economics,1,1,1,9,90,old,old,hit,1111
2,21,male,native,business/economics,1,1,1,10,90,old,old,hit,686
2,21,male,native,business/economics,1,1,1,11,90,old,old,hit,624
2,21,male,native,business/economics,1,1,1,12,90,old,old,hit,676
2,21,male,native,business/economics,1,1,1,13,90,old,old,hit,654
2,21,male,native,business/economics,1,1,1,14,90,new,new,cr,1664
2,21,male,native,business/economics,1,1,1,15,90,old,old,hit,1297
2,21,male,native,business/economics,1,1,1,16,90,old,old,hit,625
2,21,male,native,business/economics,1,1,1,17,90,new,old,fa,1109
2,21,male,native,business/economics,1,1,1,18,90,old,old,hit,717
2,21,male,native,business/economics,1,1,1,19,90,old,old,hit,566
2,21,male,native,business/economics,1,1,1,20,90,old,old,hit,636
2,21,male,native,business/economics,1,1,1,21,90,old,old,hit,912
2,21,male,native,business/economics,1,1,1,22,90,old,old,hit,872
2,21,male,native,business/economics,1,1,1,23,90,old,old,hit,754
2,21,male,native,business/economics,1,1,1,24,90,old,old,hit,672
2,21,male,native,business/economics,1,1,1,25,90,old,old,hit,594
2,21,male,native,business/economics,1,1,1,26,90,old,old,hit,967
2,21,male,native,business/economics,1,1,1,27,90,old,old,hit,629
2,21,male,native,business/economics,1,1,1,28,90,old,old,hit,649
2,21,male,native,business/economics,1,1,1,29,90,new,old,fa,1084
2,21,male,native,business/economics,1,1,1,30,90,old,old,hit,749
2,21,male,native,business/economics,1,1,1,31,90,old,old,hit,2436
2,21,male,native,business/economics,1,1,1,32,90,old,old,hit,781
2,21,male,native,business/economics,1,1,1,33,90,old,old,hit,675
2,21,male,native,business/economics,1,1,1,34,90,old,old,hit,669
2,21,male,native,business/economics,1,1,1,35,90,old,old,hit,695
2,21,male,native,business/economics,1,1,1,36,90,old,old,hit,720
2,21,male,native,business/economics,1,1,1,37,90,old,old,hit,889
2,21,male,native,business/economics,1,1,1,38,90,old,old,hit,658
2,21,male,native,business/economics,1,1,1,39,90,old,old,hit,1084
2,21,male,native,business/economics,1,1,1,40,90,old,old,hit,1037
2,21,male,native,business/economics,1,1,1,41,90,old,new,miss,1256
2,21,male,native,business/economics,1,1,1,42,90,old,old,hit,1306
2,21,male,native,business/economics,1,1,1,43,90,old,old,hit,930
2,21,male,native,business/economics,1,1,1,44,90,old,old,hit,617
2,21,male,native,business/economics,1,1,1,45,90,old,old,hit,1382
2,21,male,native,business/economics,1,1,1,46,90,old,old,hit,857
2,21,male,native,business/economics,1,1,1,47,90,old,old,hit,803
2,21,male,native,business/economics,1,1,1,48,90,old,old,hit,1160
2,21,male,native,business/economics,1,1,1,49,90,old,old,hit,670
2,21,male,native,business/economics,1,1,1,50,90,old,old,hit,777
2,21,male,native,business/economics,1,1,1,51,90,old,old,hit,910
2,21,male,native,business/economics,1,1,1,52,90,old,old,hit,710
2,21,male,native,business/economics,1,1,1,53,90,old,old,hit,975
2,21,male,native,business/economics,1,1,1,54,90,old,new,miss,980
2,21,male,native,business/economics,1,1,1,55,90,old,old,hit,1001
2,21,male,native,business/economics,1,1,1,56,90,old,old,hit,782
2,21,male,native,business/economics,1,1,1,57,90,old,old,hit,660
2,21,male,native,business/economics,1,1,1,58,90,old,old,hit,790
2,21,male,native,business/economics,1,1,1,59,90,new,old,fa,1187
2,21,male,native,business/economics,1,1,1,60,90,old,old,hit,1048
2,21,male,native,business/economics,1,1,2,1,25,new,new,cr,2888
2,21,male,native,business/economics,1,1,2,2,25,new,old,fa,1446
2,21,male,native,business/economics,1,1,2,3,25,old,old,hit,768
2,21,male,native,business/economics,1,1,2,4,25,new,new,cr,2782
2,21,male,native,business/economics,1,1,2,5,25,new,new,cr,1001
2,21,male,native,business/economics,1,1,2,6,25,new,new,cr,2413
2,21,male,native,business/economics,1,1,2,7,25,old,old,hit,663
2,21,male,native,business/economics,1,1,2,8,25,old,old,hit,833
2,21,male,native,business/economics,1,1,2,9,25,old,old,hit,628
2,21,male,native,business/economics,1,1,2,10,25,old,old,hit,728
2,21,male,native,business/economics,1,1,2,11,25,new,new,cr,792
2,21,male,native,business/economics,1,1,2,12,25,new,new,cr,645
2,21,male,native,business/economics,1,1,2,13,25,new,new,cr,872
2,21,male,native,business/economics,1,1,2,14,25,new,old,fa,738
2,21,male,native,business/economics,1,1,2,15,25,old,old,hit,697
2,21,male,native,business/economics,1,1,2,16,25,new,new,cr,2802
2,21,male,native,business/economics,1,1,2,17,25,new,new,cr,867
2,21,male,native,business/economics,1,1,2,18,25,new,new,cr,1094
2,21,male,native,business/economics,1,1,2,19,25,new,new,cr,2686
2,21,male,native,business/economics,1,1,2,20,25,new,new,cr,1021
2,21,male,native,business/economics,1,1,2,21,25,old,old,hit,1217
2,21,male,native,business/economics,1,1,2,22,25,new,old,fa,2420
2,21,male,native,business/economics,1,1,2,23,25,new,new,cr,830
2,21,male,native,business/economics,1,1,2,24,25,new,new,cr,914
2,21,male,native,business/economics,1,1,2,25,25,new,new,cr,2810
2,21,male,native,business/economics,1,1,2,26,25,old,old,hit,715
2,21,male,native,business/economics,1,1,2,27,25,new,new,cr,2507
2,21,male,native,business/economics,1,1,2,28,25,new,new,cr,785
2,21,male,native,business/economics,1,1,2,29,25,old,old,hit,1117
2,21,male,native,business/economics,1,1,2,30,25,new,new,cr,1165
2,21,male,native,business/economics,1,1,2,31,25,new,new,cr,747
2,21,male,native,business/economics,1,1,2,32,25,new,old,fa,3202
2,21,male,native,business/economics,1,1,2,33,25,old,old,hit,1451
2,21,male,native,business/economics,1,1,2,34,25,new,new,cr,757
2,21,male,native,business/economics,1,1,2,35,25,new,new,cr,1299
2,21,male,native,business/economics,1,1,2,36,25,old,old,hit,796
2,21,male,native,business/economics,1,1,2,37,25,new,new,cr,825
2,21,male,native,business/economics,1,1,2,38,25,old,old,hit,844
2,21,male,native,business/economics,1,1,2,39,25,old,new,miss,1327
2,21,male,native,business/economics,1,1,2,40,25,old,old,hit,686
2,21,male,native,business/economics,1,1,2,41,25,new,new,cr,800
2,21,male,native,business/economics,1,1,2,42,25,old,old,hit,821
2,21,male,native,business/economics,1,1,2,43,25,new,new,cr,753
